document	label
졸잼 개 잼있다 꿀잼 안본사람들 꼭보셈	1
최고최고최고최고최고최고	1
옛다 별두개~ 한국에서 찍어 하나 더 준거다	0
그래서? 하고 싶은 이야기는?	0
영화인 듯 영화 아닌 영화 같은 관객과 썸 타는 오늘 영화!	1
이야호 !일등! ! ! !	1
이 보다 더 슬프고 더 잼있는 드라마가 나올까...?	1
어쩌다보게된~ 보는동안 담담하게~다보고나선 가슴의 먹먹함과 목메임~과하게 흐르지않는눈물~ 결코싫지않은 이감동을 오래오래느끼고싶다~~~	1
볼거리외에 스토리는 최악..최소한의 개연성조차 없는 그냥 cg영화..	0
무간도 시리즈는 홍콩영화 최고작	1
정말 기대도 안하고 봤었는데 배우들의 연기도 좋고 결말도 좋고	1
완전 낚였다-_- 평점 좋게 준거 다 화교인건가...;;;	0
잔잔히 흐르던 이영화는 후반 20여분을 남기고부터 훌쩍 날아오른다.	1
별로~~~	0
장난치냐	0
너무 잼써요...신비언니...너무옙허여..	1
현정언니~!!	1
스토리 액션 전부 B급 스토리 액션 살리고도 얼마든지 감동 살릴수잇음	0
이 쓰레기같은, 스티브 잡스는 한국에 해가 되는 사악한 악마, 쓰레기임	0
또 속아서 아까운 시간 낭비했구나..괴롭다.	0
블러드 라스트 뱀파이어, 블러드 플러스와 비교하면 견적 안나오는 퀄리티.	0
똥폼만 가득한 개유치한영화	0
미친... 이라는 말박에...	1
가족용 SF에 많은걸 바라지 맙시다. 아이디어는 굿~	1
후 폭풍..	1
레고를 소재로 했다는 거 자체로도 좋습니다.	1
예고편은 참잘만든것 같은데 그뿐입니다. 두서없는 내용, 부정확한 발음의 나레이션..	0
죠스는1편이외에 2~4편은 쓰레기허접작품!!	0
스타트렉의 전성기를 이룩한 시리즈	1
액션은 짝짝. 하지만 종합적인요소를볼떄 킬링타임..그이상도 그이하도아니다.	0
난 왜 이거보면서 웃엇을까	0
정말 좋은 영화인데 그동안 왜 보지않고 있었을까요.. 너무 좋아요. 최고	1
물체가 움직이거나 어떤 일이 진행되는 빠르기	0
재미없으니 실화드립이나 치고 죠낸 한심하다 단한번이라도 놀랐으면 화라도 안나지	0
진짜재미있어요짱임bb	1
1점도 아깝다..	0
재미없고 감동도 없는거 좋다고 빨면 유식해 보이는줄 아나..	0
너무재미있엇음	1
충격그자체	0
제목에 낚였다. 사랑에 관한 모든 것이라더니 스토리는 산으로 간다. 등산에 대한 모든 것이라고 하던가 아니면 그냥 번역 없이 the theory of everything이라고 하던가 으이구	0
한국호러최대의역습? 한국호러최대의연습이다 이색귀야	0
이제서야 본게 후회돼요‥	1
딩신이 등 쳐 먹히는 영화임. 불쌍한 nom. 다들 못생겨가 눈요기도 안되거... 쫌 그르타~!	0
김청기감독이제일좋아요........................	1
2시간 영화를 30분에 봤는데도지루하면 어쩌라는거야 별 내용도 없고1점도 아깝다	0
드라이브를 만든감독이 정녕맞는가??.	0
환상적인 4. 재미는 있네유. 내용은 10점 줄 만 한디 CG는 가짜 티 팍팍 나서 5점 정도네유.	1
구로사와 아키라는 도대체 어떤 인물이길래...	1
존 나 지루함 보지마셈 ㅋ	0
왜 영화시간을 1시간 28분을 잡고 했을까 2시간으로 잡으면 그래도 빠른전개나 더 많은 요소를 첨가할수 있을텐데 결말도 어중간하고 전개도 너무 빨라 솔직히 정신이 없어서 몰입 할수도 없었음	0
내러티브를 잃은 영화	0
전개가 황당해서 몰입할 수가 없었다 코미디도 안웃겼고 믿고봤다 후회만 했다. <코미디의 왕>이랑 비슷한거 같음. 원영의 연기력과 얼굴만 기억에 남는다	0
아 진짜 빠순이들때문에 평가 망치네 ㅡㅡ	0
나오미 왓츠의 연기가 일품	1
ㅋㅋㅋㅋㅋㅋ 평점봐라 쓰레기	0
A better life는 없단다. 형이 살아보니 부자는 늘 부자, 가난한 자는 늘 불행하더라	0
이건 챔프에서나해라ㅓ	0
강용석씨 본인생각 일반화 시키지 마세요 본인 세아들 살아갈 대한민국 걱정한다는데 뭔 상관이세요 하라마라 당신이 뭔대 .. 국회의원 나와보세요 꼴좀 보게 그냥 무자식 상팔자나 나와서 본인 애들 걱정이나 하시길.. 역량도 안되면서 무슨 정치를 논하세요	0
왜 0점은 못 주냐고!!! 그 만화가 성격 정말 짜증나 이 영화 보는내내 스트레스만 가중된다	0
키아누형님이 안나오잔아 그러니 망하지	0
모자이크도 않하나 더러워서 못보겠다 ㅡ ㅡ 똥이며 구토며 ㅡ ㅡ 아오	0
극장에서 보기에는 다찌마와리 만큼 원망스러운 영화	1
여전한 섭소천여신..거기다 이가흔까지...2편 나름대로의 매력과 재미까지.	1
디카프리오 연기는 최고...	0
성강이 좀 깎아 먹었다...	0
재미없어.1점준것중 한국영화는 죄다 10점준 m창있네	0
호빗 시리즈 중 최고라 생각한다.물론 반지의 제왕과 비견될 재미지만..	1
사라의 팬들은 즐겁겠지만...	0
한국판 미스터&미세스 스미스	1
여러번 보고싶은 영화.. 한 번 보고서는 제대로 생각할수 없는것같아요 . 생각이 이리저리 둥둥 떠다니는데 잡히지 않는것같아요 . 잡으려고 할수록 뭉게구름이 새털구름되는 느낌? 선택 이런 표면적인 교훈보다는 속내용을 더 들여다 보고 싶은 영화	1
하 시방ㅡㅡ:@!?.	1
재밌었닾 하하 호호 전율	1
뭐지...충무로 작가가 시나리오 쓴 것 같은 이 느낌은	0
재미없음	0
노이,, 작은 듯 커지는 배우의 중량감! 형용X..	1
우와 음악하는사람 연기 영화하는사람보세요 굿굿	1
웃긴 사람들이네 자기들이 하는건 포르노아 아니고 영화로 찍는건 더러운거가ㅋㅋ 졸웃기네 이런거안봐도 당신네애들은 다른거 많이본다	0
우주에별이있으면대상을정해서비교를해줘야하는데그냥사진보여주는정도걍만들지마라	0
뭐 특별한 사건도 없구만...	0
가장 낮은자리를 찾으셨던 가장 높으신 분	1
오리지날이다..	1
드라마랑 영화랑은 스토리가 다르다는 걸 일단 알아야된다. 드라마에선 선화가 이병헌을 진심으로 사랑했으며 아이리스가 아니고 넘어갈 수도 없다. 북한아이리스 수장 최종환은 드라마에서 이미 죽는다.	0
산으로 가버린 이야기	0
거의 10년전에 봤던영화 다시찾느라 몇년 걸렸다 명작~	1
몰입도 좋고 엄청 무서웠어요	1
조작도 정도껏....	0
웨이크 우드의 느낌과 샤이닝삘의 짜깁기 느낌이 가득한 독창적이지못한 영화	0
괜찮아 양익준이야..	1
그냥 거지 같았다 ㅡㅡ 짜증나	0
괴수영화가 이정도의작품성을 갖추기란어렵다. 더군다나 우리나라영화라면 특히	1
손으로 영상을 컨트롤하며 작전지휘하는 모습이 압권이었다. 마지막은 좀 짠했다....	1
미친..	0
참 내용이 없는 영화	0
웃기면서도 애잔하다. 복잡한 감정이 잘 표현된 영화	1
아이디어, 영상 굿, 스토리를 좀 더 보강하였으면...	1
이것이 뉴스룸에서 창완형님이 말씀하신 관객 돈을 강탈하기 위한 영화?ㅎ	0
중간에 끄고 자길 잘했다는 생각이 듭니다.	0
너무나 아름답고 감동적인 영화..!	1
넘넘 재밌음^^말라귀여움~~ 근데 넘 짧다...	1
니들이 영화를 알아???	0
난 이런게 좋아! 보면서 눈물ㅋ 나라면 어떻게했을까?왠지모르게 슬프다... 계속 생각난다ㅋ	1
이런 스토리로 영화를 만들다니 어이가 없다 어이가~	0
감동과 여운이 좋아요	1
이거 완전 코미딬ㅋㅋㅋㅋㅋㅋㅋ귀신이 춤춘닼ㅋㅋㅋㅋㅋOOO 영화관에서 빵터져섴ㅋㅋㅋㅋㅋ시1발 어떤놈이 영화관에서 보는데 어 귀신 비트박스한다해서 빵터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ추억쩌네 ㅅㅂ 어쩃든 개재미없다	0
영화 최고!! 이 영화를 보고 호스트바 선수가 되기로 결심했어요. 에이스가 될꺼예요.	1
재미있읍니다.감동도 있구	1
스포츠 만화면서 말이너무않되네... 손발오그라든다ㅋㅋ	0
너무나 그저 그런 영화.	0
스토리와 인물들이 매끄럽지 못하고 부자연스럽다. 나름의 반전도 예상대로. 대놓고 메세지를 드러내지만 와닿지 않는다	0
평점이 6점일만한 그런 이유가 있다.	0
경찰 두명에서 그것도 무기를 이용해서 이연걸을 죽이다니	0
사상 최고의 우주 폭력배 에이리언!	1
할리우드 A급배우 틀별출연시킨 잼없는 순수태국영화?	0
↓ 굿	0
인생은아름다워 라는 영화 이후 오랬만에 감동적인 영화를 본듯하다...	1
책을 보지 않으면 이해가 안 될수도...그래도 특수효과는 10점 만점의 10점을 주고 싶다!	1
자아성 바른 성향을 갖기 위한 종교용 교육영화느낌.더 재밌게 하기 위해선 스킬을 더 키웠어야 했다. 배드신은 좋았다.	0
아.. 그냥 좋은 영화..	1
안에 나오는 동물들이 너무웃겨요 ㅎㅎ 애들이 자지러지더라구요~ 내용도 신선하고 무엇보다 협동심같은 장면들이 보기 좋았습니다! 아직 못 보신 분들께 강력 추천해요!	1
마지막장면 멋잇어 ㅎㅎ 안재욱 넘 멋잇구 최지우 넘귀엽다 ㅋㅋ	1
추억의 영화란에 성지순례 와서 올림.이거에 비하면 클레멘타인은 하이퍼 블록버스터고 성냥팔이 소녀의 재림은 초대작 SF 영화다.이런 영화에 10점을 주는 사람들이 존재하는것 자체가 세상은 돈이 움직인다는 증거다...	0
감독이 째즈가수가 아니였다면 이런 영화는 만들 수 없었을 것이다. 멋진 음악다큐!	1
자크 반 도마엘 실망했수다	0
후카츠에리의 캐릭터의 선이 살아있는 연기를 사랑합니다.	1
영화관에서 지루함만 느끼다 나온...	0
정말 재밌어요! 다시 한번 동생과 가족을 생각하게 되는 영화	1
답이 없다..	0
재밌없어요	0
그냥 꽝인 영화, 이자벨은 헐리웃과 인연이 없었다, 안타까워ㅜ.ㅜ;;	0
흔하디 흔한 구멍동서 이야기	0
로코를 생각하고 봤다면 당황스러울 저질조크의 b급 코미디. 배우진과 연출은 보통의 b급 영화와 다르게별 5~6개는 줄만함. 아메리칸 파이와 다른류의 막장 코메디인거 참고하고 보면 좋을듯 유쾌한 듯 풀어냈지만 정상적 사고의 관객이라면 불편함을 느꼇을듯	0
1987년 작이면 이렇게 만드는 것도 쉽지 않은데 재미있게 봤다	1
진심 나루토 극장판중 최고인듯	1
그냥 심심해서 ..	1
반지의 제왕 이전 이야기	1
스토리 굿 연기 굿 음악 굿 대형마트가지말고 동네 가게 이용해 주는거야 그게 너도 나도 잘사는 길	1
소총가지고 특수부대를 무슨 과녁맞추듯이.....차라리 로보캅을 출연시키지	0
그저그런 연애담	0
재밌으려는 시도만 열심히 하고 결국 이끌어내지 못한다 .	0
대체적으로 지루하고 코미디임에도 불구하고 하나도 안웃긴 스토리	0
성인되서 처음 극장가서 본 빨간딱지 영화...말 토막나는거랑 내장 뽑기는 아직도 생생해...	1
두 부자가 겪는 사랑의 조심스런 시작에 관한 마이크 밀스 감독의 섬세한 터치. 주인공들과 강아지 아서까지 모든 캐릭터와 음악과 삽화들과 교차편집까지 이토록 예쁘고 사랑스러울 수 있을까. 다운받아 수시로 틀어본다.	1
구럼비라는 명칭도 종북단체가 만든거고 강정마을 주민들은 전문시위꾼들이 떠나길 원한다.	0
지금 내게도 일어날 수 있는 일.	1
남자가 뭐 이러케 힘아리가 없냐 여자 범인한테 개 처맞기만하고 ㅉㅉ	0
인생의 막판에 왔다고 느껴졌을떄 꼭 볼만한 영화.절망을 극복하기 위한 몸부림, 한 인간의 무모한 도전을 이겨내는 내용에 큰 감동을 느끼는 영화한 인간의	1
액션이 화끈한 것도 아니고, 여자가 예쁜것도 아니고, 스토리가 엄청 재밌는 것도 아니고, 인내력 키우고 싶으면 보시오.	0
맨오브스틸 평점테러 어이없어서 1점 준다	0
평점조정중..개인적으로봤을땐 7.0~7.2정도..	0
지루하고 느슨하다	0
이거 볼때 극장에 친구랑 나밖에없었음.	0
오랜만에 나오는 마징카이저 스컬! 극장에서 한번 더 봐야겠어요	1
별론데...	0
별은 멀리서봐야 아름답다.	0
색채미학 ?	0
1편에 비해서 스토리가 더욱 탄탄해진 영화	1
속편에 대한 욕심은 우리나라나 헐리웃이나 다를게 없네...	0
자수하면 9년 정도 살 텐데 그럼 둘의 나이는 20대 후반이겠고 새출발 하기에 충분한 나이인데...아이는 당연히 낙태시키고	1
안타까운 실화. 우리나라 법제도를 바뀌어야된다는 생각을 많이햇어요	1
아무리 올리버스톤이라지만.. 진짜 재미없다. 마지막에 돈준다니 다 좋아가지고는..	0
먼가 있어 보인다 왠지..	1
한장면정도는 나오겠지나오겠지 하면서봤다 결과는 처참했다.괜히 청소년관람불가에 기대를걸었다.	0
감동적 이기는 하나. 너무 원작에 충실한 나머지.. 영화도 소설같은 내용.	0
전편 보단 재미가떨어졌지만 그래도 더스틴호프먼이 나오니 ㅋ	1
질질~내용이 짜증난다.	0
말이 필요없는 수작. 외국인들은 아직도 이영화를 많이 패러디하더라	1
평점이 아직도 높다고 생각하는 1인	0
몰입하려 해도 안되더라	0
반전이 신선하네요 ^^ 로베르토 최고!!	1
나도 원주율도전	0
코믹물이구먼..쩝	0
0점을 주고싶다...	0
믿어준다는 것은 실로 엄청난 능력이다.	1
원작의 매력을 전혀 살리지 못했다. 리메이크의 완벽한 실패.	0
어른이 봐도 괜찮을 동화	1
정신차려 이 ㅄ들아 ㄲㄲㄲ 저놈들이 연평도에 포쏜 부카니스탄들 후장이나 빠는 놈들이야. 같은 민족이건 동포건간에 우리 적이라고. 애초에 교실에 돼지새끼들 영정사진 걸어놓고 수업하는놈들한테 뭘 바라냐?	0
드라마 별로 안좋아하는데...처음부터 끝까지 잔잔한 감동이 있는 영화입니다. 영화가 끝난후 마음이 즐거워지는 영화...	1
두 형제가 겪는 일상에서의 고독과 좌절감을 그린 작품.. 정지된 카메라로 두 남자의 일상을 훔쳐보는 듯한 느낌을 주는데, 주로 롱샷으로 된 화면과 롱테이크기법으로 현대인이 겪는 고독과 소외감을 제대로 살리고 있다. 라스트씬의 롱테이크는 특히 압권..	1
과연 귀신영화는 미국인한테 어울릴까요?	0
케네스 브레너 감독의 연극적인 연출의 롤러코스터 심리 게임 푸하하.	1
제점수는요 1점입니다	0
정말 최고의 영화다..................	1
재미도 없고 정치권에 시원하게 한방 친것도 아니고 유동근씨 기대하고 봤는데 실망	0
ㅡ.ㅡㅗ	0
가장 완벽한 록키를 볼 수 있다. 마지막 엔딩신은 정말 예술.	1
이 영화 볼 시간에 원작 TRPG를 하는 것이 정신건강에 좋음.	0
아... 날 로그인하게 만드는구나	0
말이되니 연장 ㅋㅋㅋㅋㅋㅋ 내용도허접해진다	0
재미있음.................................................	1
감독이고 자시고 그냥 영화만 두고 평가하자면 이 영화가 관람객에게 전달하는 메세지가 없다. 철학 있는 듯 하게 겉멋만 잔뜩 넣은 쓰레기영화	0
네 다음 엑충 보라고 만든 영화~개스엠은 엑소 하나로 돈벌려고 이 영화 만들고~	0
칙칙하고 잔인한 영화.. 그림 완성도도 좀 낮고.. 대체 왜 이런 영화를..	0
존트라 볼타 혼자 춤추는 장면 1분 빼면 볼게없다. 추억의 영화니까 뭐.	0
89년 영화! 지금에야 보니 어쩔 수 없는 듯. 과장된 액션과 진부화된 스토리	0
연장 했으면 좋겠어요 너무 재밌어요^^정자매 정말 부러워요~	1
때깔만큼은 죽이는 주진모	0
전혀 기대 안하고 봤다가 너무 재미있게 본 영화~연기자들의 연기도 좋았어요~앞으로도 화이팅 기대합니다!!	1
내가 평점 낮추려고 로그인하긴 첨이다...ㅡㅡ	0
프라이멀 피어 라는 영화를 생각나게 하는 군...	0
정말 최악의 영화였다. 욕 먹을 각오하고 남길정도니..	0
평점이 너무 낮네 올려야지 ㅇㅇ	1
나는지난번에비디오로스파이키즈를봣다스파이키즈3도봐야겟다	1
그럼 그렇지, 정인엽 감독 작품이 아닌데...	0
이건뭐 헐리웃 B급시나리오 결말은 제발 나오지말라는 북한 진짜 짜증나는 도대채 이런걸 영화라구 찍는게 에혀 중후반부터 답이나옴..탈주범 북한간첩 ㅠㅠ 성의좀 보입시다 작가든 감독이든ㅠㅠ	0
굿	1
지루한 전투신만 잔뜩. 1시간 반 넘어가면서 스킵하면서 봄. 스토리도 엉성하고. 배우가 아까운 영화.	0
시간 가는 줄 모르고 보는 내내 웃었던 영화^^	1
아들이 마법천자문에 푹 빠져있는데 손오공이 주인공이라며 보고싶다네요,,	1
보다 잣다 ㅡㅡ;; 왜케 유치찬란에 어처구니가 없던지 호기심에 봤는데 호기심많아봐야 좋을게 못되네	0
반전이 정말 맘에 든다	1
우리와는 다른 성장통을 느낄수있는 최고의 드라마	1
만화가 10000000000000000배 훨씬 나아	0
박제현 엎드려라...	0
누가누가 더 희한하고 골떄리게 죽나 내기하는 영화 ^^	0
소설의 아름다움을 완벽하게 시각화한 영화...정말 보면서 아름다움에 매료되었다.	1
하나비나 소나티네의 가슴 먹먹함은 없어도 나름 괜찮음.	1
말 할 거 있 나?	0
어릴땐 카1 보려고 영화관에 5번을 들락날락 했었다.하지만 카 2는 스토리가 너무 작붕인듯..	0
0개는 못주나 1개도 아깝다	0
한개도 아깝습니다.. 뒤늦게봤는대 .. 재가 상상한 헌터x헌터와는 완전 별개의 애니였내요스토리 초반에 네테로 맞먹는 적이 곤의 우정팔이하며 날린 주먹에 끝나 .. 이건뭐 ㅋㅋ 초반에 입질해놓고 후반에 그냥 쓰레기정도내요 . 뽀로로가 더 재밋을듯	0
난 왜 7광구가 생각이나는걸까...아이고 의미없다.	0
정말 최고의 영화.. 로빈 윌리엄스 고인의 명복을 빌어요	1
요시자와 아키호 어디서 나오긴했냐? 아예 안나옴 그래서 평점 1점 투척 아소노조미는 나오는데 내취향아님	0
어릴 때 진짜 재밌게 봤던 영화ㅋㅋㅋ 결말이 아직까지 생각나는 거 보면 정말 재밌게 봤나보다ㅎㅎㅎ	1
한국 슬래셔의 처참한 시작. 모든 출연진이 어색하고 매력도 없음.	0
이것도 영화라고... 여기 알바들 너무 많은듯	0
민기오빠와 엘오빠 정말멋있어요♥	1
요세 아이돌것들 쳐나오는 한국 영화 따위 보다 10년전 개봉한 영화가 더욱 기억에 남는 이유는 무엇일까??	1
뭘본건지 몰것다..	0
별점 조정	0
캐스팅이 화려해서 기대하고 봤더니만 이건 뭐 불륜을 합리화 시키려하고.. 재미도 없고.. 남은것도 없고.. 뭘 말하려는 건지 도통 알 수 없는 영화였음. 평점 남기려고 일부러 찾아오게 만든 영화.	0
무사백동수정말재미있었어요. 그래서아직도무사백동수앓이를하고있는한소녀랍니다.	1
하루에 한편씩 장르를 초월해 영화 보는사람이지만 불편해서 못보겠다	0
보는내내 이렇게 졸릴수가.....	0
어설픈 스토리에 쌩뚱맞게 등장하는 누군지 모를 등장인물들...;;;	0
재미 있습니다.	1
어떤새끼가 이걸 10점줬냐	0
명작 로보캅이 삼류 코믹액션으로 전락해버림 ㅎㅎ	0
뭔 말이 필요할까 ㅉㅉ	0
주성치는 도대체 왜?	0
오늘 숨바꼭질 보고나니 이 영화가 생각낫음 원래 스릴러는 거의안봄 숨바꼭질보다 이 영화가 더 탄탄하다	1
1회 보고 그이후에 안본다	0
E.T 와 월E같은 작품이랑 비교한다는거 자체가 웃긴 수준이다. 진짜 내용없고, 요즘 SF TV드라마도 이거보단 훨씬 잘 만들거다. B급도 안되는 C,D등급이다.	0
정말 재미와 더불어 참신한 영화.	1
그저 CG로만 채운 영화. 트랜스포머4와 다를게 없다.	0
This movie is one of the best moives I've ever. The best of the best	1
죽음을 불사한 의리,우정... 실화라서 더욱 감동	1
아내랑 같이 재미있게 봤습니다. 다들 힐링하는 시간 가지세요.	1
또 보고 싶지만 차마 다시 볼 수 없는 영화..	0
164분 너무 길고 지루함. 과함을 넘어 역겨울 정도로 미화된 미국의 폭력 정당화, 영웅주의, 애국심. 궁극적으로 던져주는 메시지는 브레이브 하트와 비교했을 때 수준 이하. 미국 독립전쟁의 아주 작은 부분에 대해서만 엿볼 수 있음	0
영화에서 그냥 카섹 담배 특히 담배만 피는게 90% 게다가 결말에 송승헌 자살 그것도 얘기하는 도중에ㅡㅡ막장드라마 극장판 혹은 야동 극장판	0
D-day때 총알날라오는데 강하하는씬은 정말 압권이었다...	1
지루한 영화.	0
[4점] 이런 재미없는 건 그만 좀..	0
"브랜든리의 죽음을 헛되게 만들어버린 ""속편들"""	0
느린호흡에 연출도 지나치게 단절되어있고 어처구니없는 주인공의 선택은 핍진성을 찾기 힘들고다.무엇보다 재미가 없다. 지루하고 밋밋하다.	0
내용이 정말 유치하네요...	0
영화는 일단 재밌어야 한다. 하지만 이영화는 심심할때 봐도 그럭저럭..	0
이게 머가진짜사랑이야 쉽게만나고 쉽게헤어지고, 완전헤픈엔딩에 더러워서 보다가 껏다	0
웰메이드 드라마란 이런것!	1
빌 머레이의 표정, 같아보여도 다른 의미가 있는. 하하.	1
의외성,당혹성,애매모호성이 이 영화의 매력이다.존 굿맨의 크로즈업된 얼굴이 섬찟	1
그냥꼭보세요 진짜로 짱	1
이런거 볼바엔.. 포르노를 보으리!!!	0
역시 장신영 훈녀다.	1
개 쓰레기 영화	1
하이틴 영화 중 제일 재밌는 것 같아요. 같은 여자가 봐도 여자들의 세계는 참 무서우면서 동감하네요. 9년 전의 린지의 리즈 시절과 레이첼은 지금 봐도 예뻐요.	1
감독 이런 영화로 인기끌줄 알았나 어차피 망할게 뻔히 보이는데 왜 이딴영화만드냐	0
꿈과 열정으로 시작해 감동으로 마무리하네요	1
마지막에 죄수랑 전화할때 빨간머리가 교수패고 전화 받았으면 차라리 나은 결론이었을뻔했네요	0
진짜 이런 쓰레기영화 첨본다./..진짜 할말없다...	0
좀 유치	0
킬링용으로 대충 보는데. 노년의 애틋한사랑을 보며 무언가에 홀린것처럼 모니터에 빠져드는 영화	1
상처 입은 사람들의 치유에 대한 영화랄까? 아직 이해하기엔 어렵다. 배경음악 굿굿!!	1
ㅋ ㅋ ㅋ 재미있던데^ㅡ^ 글구 캐릭터는 진짜 짱 귀여움 노래도 좋고	1
OOO기 영화 ㅉㅉ 일본만화 닥터K 제목 그대로 따라했네 ㅉㅉ	0
1992년임에도 영화수준은 이렇다. 연기못하는 분들의 집합...	0
재밌는데 왜이렇게별점ㅁ이낮어	1
맘같아선 0점주고싶다	0
장난하나 ㅡㅡ; 오인혜정도는 나와줬어야지	0
이딴걸 왜만드는지 ㅋㅋ	0
유치해!! 촌스럽고. 배보다 배꼽이 더큰 스토리	0
현실은 어둠이며, 어둠에서 시작해 어둠으로 이어지며 끝날것이다..	1
그냥 그랬습니다.~~	0
아, 왜 하필 뮤지컬이여...	0
아놀드가 초대박쳣던거 코난, 토탈리콜 리메이햇지만 이상하게 다 대박망했다.....주인공 차인가?? 돈도 더 많이 들엿으면서 왜 흥행은 커녕 제작비도 못 건지지?	0
호기심 왕성한 남중생 정도면 흥미롭게 볼수 있을지도..	0
쓰레기영화 ㅡㅡ 이딴게 7점이넘다니 백퍼 평점 조작이네	0
감독 답답아 마지막엔 견자단으로 나와야지. 그래야 1~2편의 삘이 꽂히잖아	0
마무리가 좀 아쉬웠지만... 그래도 꽤나 통쾌했던 영화 현실이라면 무서운 일이지만 영화라면 그 상상만으로도 가슴 시원해지네요	1
보다보다 이런슈렉 영화는 첨이다. 내가 어지간해선 영화에 슈렉이라고 안하는데 이전 정말 OOOO!!!!!!!!!!!다	0
조기종영한다니 너무속상해요요즘처럼 막장이난무하는 시대에 산소같은 드라마인데결국 시청률이란 패단때문에 밀려나서 너무 속상합니다보기만해도 기분좋은 드라마인데아쉽고 또 아쉽네요ㅠㅠ	1
아쉽자 먼 가 가가가오능	0
바보들의 행진	0
이런...쓰레기 같으니... 타임킬링용!!!	0
재밌어요!!!! 진짜 웃김	1
완전최악!!졸라유치!!! 어쩌자는건지..	0
너무나 먹먹해지는 마음으로 봤지만.. 내가 과연 저들과 달리 에릭이 변할 수 있을거라 믿을 수 있었을까? 는 생각도 해봅니다. 사람을 죽이는건 칼로만 가능한게 아니라는 진리~	1
지루해요...	0
며느리와 시어머니 얼굴이 너무 똑같다....	0
서기가이뻐서	1
ㅋㅋ한국영화의 퇴보다 투자자나 감독이나 이해안됨..	0
ㅋㅋㅋㅋㅋ 이런 작품을 기다려 왔다.	1
돈뿐만 아니라.. 시간도 아깝다.. 절대보지마라...ㅋ	0
옥한음 목사님 보고싶고 그분말씀이 그립습니다	1
보기드문 소재, 몇몇 멋진 장면을 빼면 악소리 난다..	0
컴퓨터 전기세가 아깝다!!!	0
이상한 영화 그만 만들라 영화 제작비가 아깝다.	0
정말 영화 한 장면 한 장면 보면서 감정을 주체하지 못할 정도로 재미있게 본 것 같네요. 이민호 씨와 김래원 씨는 말할 것도 없고 영화를 처음 촬영하시는 설현 씨도 상당히 실감나는 연기를 해주셔서 대단하다고 밖에 말씀드릴 수 없을 것 같습니다.	1
다른영화에 비해 평점이 너무 낮다	1
레알 처음으로 영화 평점후기 써보는데 진짜 2014년에 만들어진 영화가 맞나싶다..ㅋㅋ 외국영화를 더빙하는순간 망하지만(그건 그렇다 치고) 애들은 도데체 무서운게 없어 상어도 피하고 정글도 두려워하지않고 총도 무서워하지않고 반전도 없이 너무 뻔한	0
오겡끼데스까라는 명대사를 남긴 최고의 영화	1
저기...전하고자 하는 메시지가..	0
웃기면 된다 웃기면 된다 하는데 아무리 단순한 유머도 적절한 상황과 포인트가 받쳐줘야 웃지 아무렇게나 막 던지는데 거기서 웃음이 나오냐..최소한의 생각은 하면서 영화를 보자	0
리듬에 실은 대사는 예술적이기보다는 삻증만 나게 한다. 나만 재미없었나보다~	0
언제나 가슴 두근 거리는 상상력의 세계	1
이제부터는 장애인에 대한 편견을 없에야겠다^^	1
언데드가 출몰하는 서부극 으로 이야기 전개 방식이 짜증스럽다. 빈약한 스토리, 별거 없는 액션씬. 웨슬리 횽아의 카리수마 눈빛만 여전~	0
구구절절 고달픈 톱스타의 사랑	0
좋았어요 ~다큐라 지루할까 걱정했는데 편집도 위트있고 재밌었어요.보고나니 토미웅거러에 존경심이 생겨요~	1
부정할수 없는 대한민국 원탑 공포영화.	1
꼭 보세요. 감동입니다	1
말도안되는설정...솔직히 주은고양이면서 ㅡㅡ주인이달라는데 왜저럼...지야말로 도둑놈심보지진짜최악임 여덟시반에하는드라마면 뭐 어른들많이보는드라마인데 ..이게먼지...에휴 ..	0
결국 종을 울리는 구나...	1
런닝맨 초심을잃었네여	0
아~~짜증이 솟구친다 !! 어떤 허우대 멀쩡한 저능아가 남자 주인공으로 나와서 여리고 연약한 한 여자의 인생을 처참하게 만드는 영화...그런데 이걸 아름다운양 포장해 놓은 영화!! 남자도 아닌 희한한 정신세계를 가진 놈이 주인공!!!	0
무엇보다 우리나라 대우사의 라노스차종이 나와서 좋았다 내용도 그냥 참신	1
쇼생크탈출이후 최고감동의영화	1
뉴문 주인공이라면... ㅗ	0
욕할 가치조차 없는 된장녀 자위용 영화	0
식상했고 전개가 지루했다	0
시나리오가 문제네	0
친구랑 같이보고.... 할말잃음	0
걍100 점 ♡♥ㅁㅇ헝으혀향	1
↓ 공감	1
개폼만 엄청 잡는 영화, 배우들 피부는 왜 이리 안 좋은지....	0
생각보다 지루하지도 않았고 오히려 잔잔한 감동을 주는 여운이 남는 영화다	1
평점 너무 낮아.. 2005년 영화였다니 전미선 대단..	1
연출, 시나리오 모두 엉성 그 자체... 내용과 매치 안되는 제목도 한몫했군.	0
꼭 그렇게 선정적이고 자극적이야 했나? 볼 때마다 불쾌해 이제 안 본다. 계속 이런 식이면 사극을 아예 멀리하게 될 것같다. 엄청 좋아하는데....ㅠㅠ 제작비와 연기자, 스텝의 노력과 인력이 아깝다는 생각뿐이다.	0
굿 한국비보이 최고인가 ㅏㅌ깇다	1
효민 화이팅!영화 내용도 좋다	1
